Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
26014653;554782;Praha;500178;Praha 6;60;Praha 6;490032;Bøevnov;469581.0;Smiøického;è.p.;492;3.0;;16900;745810.4;1043134.05;2017-06-29T00:00:00
26019361;554782;Praha;539635;Praha-Øeporyje;51;Praha 5;490270;Øeporyje;737992.0;Nad Mušlovkou;è.p.;905;;;15500;750324.25;1047790.25;2017-07-11T00:00:00
26019523;554782;Praha;547417;Praha 18;94;Praha 9;400807;Letòany;738018.0;Stará náves;è.p.;692;;;19900;735515.33;1038191.37;2017-06-29T00:00:00
26035316;554782;Praha;539635;Praha-Øeporyje;51;Praha 5;490270;Øeporyje;737976.0;Pøídolská;è.p.;908;;;15500;750394.86;1047747.38;2017-07-11T00:00:00
26035341;554782;Praha;500208;Praha 8;86;Praha 8;490105;Libeò;728896.0;Karla Hlaváèka;è.p.;2285;5.0;;18000;738332.8;1040513.82;2017-06-14T00:00:00
26035481;554782;Praha;500216;Praha 9;94;Praha 9;490245;Vysoèany;725731.0;Levobøení;è.p.;909;8.0;;19000;736614.33;1041822.51;2013-12-10T00:00:00
26043645;554782;Praha;538736;Praha-Satalice;94;Praha 9;146137;Satalice;735329.0;Sovákova;è.p.;633;14.0;;19015;730796.13;1040519.04;2017-06-24T00:00:00
26043858;554782;Praha;538736;Praha-Satalice;94;Praha 9;146137;Satalice;735345.0;Horníèkova;è.p.;636;5.0;;19015;730807.08;1040579.34;2017-06-23T00:00:00
26043921;554782;Praha;539449;Praha-Lipence;51;Praha 5;83976;Lipence;722553.0;Prùjezdná;è.p.;624;;;15531;748912.41;1056713.16;2017-06-23T00:00:00
26044161;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;509043.0;Hartenberská;è.p.;2533;2.0;;19300;730472.18;1042194.86;2014-01-28T00:00:00
26044293;554782;Praha;547409;Praha-Štìrboholy;108;Praha 10;400921;Štìrboholy;747921.0;Andersenova;è.p.;398;12.0;;10200;734070.44;1045813.42;2023-04-18T00:00:00
26050412;554782;Praha;539449;Praha-Lipence;51;Praha 5;83976;Lipence;722545.0;Spojná;è.p.;626;;;15531;748912.83;1056661.28;2017-06-23T00:00:00
26050595;554782;Praha;547409;Praha-Štìrboholy;108;Praha 10;400921;Štìrboholy;747939.0;Violková;è.p.;400;7.0;;10200;733108.0;1045668.91;2023-04-18T00:00:00
26054302;554782;Praha;539449;Praha-Lipence;51;Praha 5;83976;Lipence;722561.0;Oslunìná;è.p.;627;;;15531;748840.33;1056721.28;2017-06-23T00:00:00
26057964;554782;Praha;539449;Praha-Lipence;51;Praha 5;83976;Lipence;714551.0;Štemberova;è.p.;629;;;15531;748855.75;1056637.74;2017-06-23T00:00:00
26061147;554782;Praha;547301;Praha-Dolní Chabry;86;Praha 8;400661;Dolní Chabry;735281.0;Milana Kadlece;è.p.;995;14.0;;18400;740727.53;1036568.26;2022-01-25T00:00:00
26061155;554782;Praha;500216;Praha 9;94;Praha 9;490083;Hrdloøezy;746088.0;U Smetanky;è.p.;191;5.0;;19000;736244.54;1043267.48;2020-05-21T00:00:00
26061333;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;661767.0;K chatám;è.p.;200;3.0;;10400;733922.9;1051340.75;2017-06-23T00:00:00
26072629;554782;Praha;539694;Praha 13;51;Praha 5;490091;Jinonice;507326.0;Sojèí;è.ev.;65;;;15800;748753.2;1047860.5;2017-06-29T00:00:00
26075091;554782;Praha;538736;Praha-Satalice;94;Praha 9;146137;Satalice;735337.0;Hrušínského;è.p.;629;8.0;;19015;730869.8;1040526.79;2017-06-24T00:00:00
26080273;554782;Praha;539694;Praha 13;51;Praha 5;490211;Tøebonice;741647.0;Helsinská;è.p.;166;2.0;;15500;752563.16;1045831.08;2017-06-22T00:00:00
26082241;554782;Praha;539694;Praha 13;51;Praha 5;490172;Stodùlky;745839.0;Wiedermannova;è.p.;1405;2.0;;15800;749512.79;1046108.75;2017-06-22T00:00:00
26082390;554782;Praha;538949;Praha 21;94;Praha 9;173771;Újezd nad Lesy;727156.0;Èelkovická;è.p.;2180;;;19016;726696.11;1045995.25;2017-06-24T00:00:00
26082501;554782;Praha;539864;Praha-Zbraslav;51;Praha 5;400343;Zbraslav;745910.0;Jiøiny Štìpnièkové;è.p.;1446;;;15600;747198.31;1056547.0;2017-06-27T00:00:00
26082527;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;747912.0;Ke starım rybníkùm;è.p.;2547;6.0;;19300;729795.42;1043146.51;2014-01-28T00:00:00
26085291;554782;Praha;539791;Praha-Újezd;43;Praha 4;173991;Újezd u Prùhonic;724050.0;U louky;è.p.;485;1.0;;14900;736660.28;1051546.36;2017-06-24T00:00:00
26085372;554782;Praha;500143;Praha 5;51;Praha 5;400301;Smíchov;445479.0;Dìtskı ostrov;è.p.;3197;;;15000;743808.13;1043712.1;2013-12-10T00:00:00
26085437;554782;Praha;538205;Praha-Dubeè;108;Praha 10;33332;Dubeè;741701.0;Kolocova;è.p.;700;3.0;;10700;731954.83;1047446.05;2017-06-22T00:00:00
26092875;554782;Praha;547107;Praha 12;43;Praha 4;400238;Modøany;745804.0;Sokratova;è.p.;2021;10.0;;14300;744351.12;1052653.3;2017-06-27T00:00:00
26093138;554782;Praha;500178;Praha 6;60;Praha 6;400394;Ruzynì;735272.0;Manská zahrada;è.p.;1078;17.0;;16100;750617.0;1042966.89;2017-06-28T00:00:00
26093464;554782;Praha;539694;Praha 13;51;Praha 5;490172;Stodùlky;714577.0;Ke Golfu;è.p.;1413;1.0;;15500;749628.44;1045008.13;2020-03-13T00:00:00
26114623;554782;Praha;547298;Praha-Ïáblice;86;Praha 8;400670;Ïáblice;751219.0;Markvartická;è.p.;903;2.0;;18200;738489.21;1037246.17;2017-06-29T00:00:00
26120861;554782;Praha;500224;Praha 10;108;Praha 10;490130;Michle;741728.0;Novobohdalecká;è.p.;1480;12.0;;10100;739399.78;1046231.57;2017-06-14T00:00:00
26123371;554782;Praha;500224;Praha 10;108;Praha 10;490113;Malešice;751324.0;Prorektorská;è.p.;662;2.0;;10800;737072.76;1043978.31;2017-06-30T00:00:00
26127091;554782;Praha;547140;Praha-Lysolaje;60;Praha 6;400521;Lysolaje;746011.0;Nad Helmrovkou;è.p.;258;11.0;;16500;744728.63;1038350.28;2017-06-28T00:00:00
26132052;554782;Praha;500178;Praha 6;60;Praha 6;400432;Veleslavín;747874.0;Adamova;è.p.;460;1.0;;16200;747710.9;1041521.27;2013-12-10T00:00:00
26132133;554782;Praha;538205;Praha-Dubeè;108;Praha 10;33332;Dubeè;746118.0;Na ovèáckém;è.p.;1645;3.0;;10700;731960.73;1048595.85;2017-06-22T00:00:00
26134411;554782;Praha;500178;Praha 6;60;Praha 6;400459;Dejvice;1596772.0;V Trníèku;è.p.;2608;3.0;;16400;747350.25;1040167.13;2017-06-28T00:00:00
26134438;554782;Praha;500119;Praha 4;43;Praha 4;400165;Krè;737968.0;Pálkaøská;è.ev.;225;;;14000;742698.69;1049075.31;2017-06-26T00:00:00
26134446;554782;Praha;547387;Praha 15;108;Praha 10;400866;Hostivaø;711802.0;Za Kaèabkou;è.p.;1456;2.0;;10200;735976.64;1048351.74;2017-06-29T00:00:00
26134578;554782;Praha;547042;Praha-Kunratice;43;Praha 4;400262;Kunratice;505048.0;Technologická;è.p.;1800;;;14800;738395.51;1051528.48;2018-02-28T00:00:00
26136473;554782;Praha;547140;Praha-Lysolaje;60;Praha 6;400521;Lysolaje;497681.0;Na cestì;è.p.;240;;;16500;745538.29;1038431.24;2017-06-28T00:00:00
26136511;554782;Praha;547051;Praha-Libuš;43;Praha 4;400254;Libuš;741621.0;Borotínská;è.p.;906;6.0;;14200;741010.64;1051684.61;2017-06-27T00:00:00
26136520;554782;Praha;539724;Praha-Šeberov;43;Praha 4;162132;Šeberov;764671.0;Prùškova;è.p.;328;;;14900;737787.84;1051981.77;2017-06-24T00:00:00
26136597;554782;Praha;539864;Praha-Zbraslav;51;Praha 5;400343;Zbraslav;745952.0;Neumannova;è.p.;1449;2.0;;15600;747283.39;1056231.42;2022-04-07T00:00:00
26136627;554782;Praha;539864;Praha-Zbraslav;51;Praha 5;400343;Zbraslav;745987.0;Aleny Santarové;è.p.;1450;1.0;;15600;747340.4;1056243.24;2022-04-08T00:00:00
26141841;554782;Praha;539694;Praha 13;51;Praha 5;490172;Stodùlky;734055.0;Symfonická;è.p.;1425;1.0;;15800;749718.15;1046062.37;2017-06-22T00:00:00
26141906;554782;Praha;500143;Praha 5;51;Praha 5;400301;Smíchov;455474.0;Malá Xaveriova;è.p.;1703;1.0;;15000;745244.43;1045440.01;2017-06-27T00:00:00
26151685;554782;Praha;539694;Praha 13;51;Praha 5;490211;Tøebonice;764698.0;Drahelèická;è.p.;74;;;15500;753891.31;1047267.72;2018-01-22T00:00:00
26161532;554782;Praha;547379;Praha-Dolní Mìcholupy;108;Praha 10;490041;Dolní Mìcholupy;751359.0;Nad sadem;è.p.;460;4.0;;11101;733869.94;1047455.36;2018-04-04T00:00:00
26165376;554782;Praha;539694;Praha 13;51;Praha 5;490172;Stodùlky;506851.0;Èerveòanského;è.p.;1437;17.0;;15500;749682.16;1047575.33;2017-07-04T00:00:00
26167981;554782;Praha;538353;Praha-Kolodìje;94;Praha 9;68501;Kolodìje;714607.0;Za vinicí;è.p.;389;1.0;;19016;727785.41;1047352.62;2017-06-23T00:00:00
26168987;554782;Praha;547140;Praha-Lysolaje;60;Praha 6;400521;Lysolaje;745995.0;K vinici;è.p.;262;13.0;;16500;744655.45;1038409.53;2017-06-28T00:00:00
26172461;554782;Praha;547361;Praha 14;94;Praha 9;400793;Hostavice;741698.0;Lucinková;è.p.;583;2.0;;19800;732788.05;1043823.68;2017-06-29T00:00:00
26172569;554782;Praha;538736;Praha-Satalice;94;Praha 9;146137;Satalice;751308.0;Šimkova;è.p.;656;1.0;;19015;731107.93;1040598.99;2017-06-23T00:00:00
26179857;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;728926.0;Fenyklová;è.p.;220;5.0;;10400;734044.65;1051149.34;2017-06-23T00:00:00
26179920;554782;Praha;500143;Praha 5;51;Praha 5;400301;Smíchov;745821.0;Astlova;è.p.;3205;1.0;;15000;744764.2;1044897.33;2013-12-10T00:00:00
26180022;554782;Praha;500178;Praha 6;60;Praha 6;490032;Bøevnov;483940.0;Bìecká;è.p.;2407;2.0;;16900;745826.8;1043409.77;2013-12-10T00:00:00
26180031;554782;Praha;500143;Praha 5;51;Praha 5;490091;Jinonice;473031.0;U dìtského høištì;è.p.;738;3.0;;15800;747692.43;1046089.07;2017-06-29T00:00:00
26180138;554782;Praha;500224;Praha 10;108;Praha 10;490113;Malešice;751332.0;Akademická;è.p.;663;5.0;;10800;737119.04;1043981.18;2017-06-14T00:00:00
26182301;554782;Praha;500224;Praha 10;108;Praha 10;490130;Michle;672645.0;Pod Bohdalcem I;è.p.;1484;30.0;;10100;739392.82;1046155.35;2018-04-27T00:00:00
26184559;554782;Praha;539694;Praha 13;51;Praha 5;490091;Jinonice;507288.0;U dobrákù;è.ev.;80;;;15800;748649.37;1047731.8;2017-06-29T00:00:00
26184702;554782;Praha;500119;Praha 4;43;Praha 4;400203;Braník;503053.0;U kempinku;è.p.;1801;2.0;;14700;744966.37;1049127.66;2017-06-27T00:00:00
26187795;554782;Praha;539724;Praha-Šeberov;43;Praha 4;162132;Šeberov;755435.0;Karfíkova;è.p.;915;;;14900;737208.7;1053651.49;2017-06-24T00:00:00
26187884;554782;Praha;500224;Praha 10;108;Praha 10;490253;Zábìhlice;751341.0;Ginzova;è.p.;3240;1.0;;10600;738484.91;1047135.54;2017-06-22T00:00:00
26187892;554782;Praha;500224;Praha 10;108;Praha 10;490253;Zábìhlice;502073.0;Ve slatinách;è.p.;3241;5.0;;10600;738475.77;1047056.13;2017-07-10T00:00:00
26188007;554782;Praha;539864;Praha-Zbraslav;51;Praha 5;400343;Zbraslav;745944.0;Faltysova;è.p.;1453;1.0;;15600;747422.08;1056391.02;2017-06-28T00:00:00
26188023;554782;Praha;539864;Praha-Zbraslav;51;Praha 5;400343;Zbraslav;745979.0;Václava Rady;è.p.;1453;7.0;;15600;747405.41;1056340.19;2017-06-28T00:00:00
26194775;554782;Praha;547417;Praha 18;94;Praha 9;400807;Letòany;744280.0;Zlonická;è.p.;703;2.0;;19000;736522.44;1039402.46;2017-06-29T00:00:00
26194791;554782;Praha;547417;Praha 18;94;Praha 9;400807;Letòany;744298.0;Bechlínská;è.p.;705;2.0;;19000;736413.98;1039447.17;2017-06-14T00:00:00
26202085;554782;Praha;539007;Praha-Vinoø;94;Praha 9;182371;Vinoø;751294.0;U hájku;è.p.;702;7.0;;19017;730000.92;1037406.45;2017-06-24T00:00:00
26202140;554782;Praha;539007;Praha-Vinoø;94;Praha 9;182371;Vinoø;751286.0;Na rampách;è.p.;744;10.0;;19017;729917.36;1037429.02;2017-06-24T00:00:00
26209551;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;755532.0;Na nové silnici;è.p.;2578;29.0;;19300;727165.46;1041110.37;2017-06-22T00:00:00
26209713;554782;Praha;547328;Praha-Troja;78;Praha 7;490202;Troja;473804.0;U lisu;è.p.;779;2.0;;17100;741466.85;1039672.69;2017-07-07T00:00:00
26209721;554782;Praha;500224;Praha 10;108;Praha 10;490181;Strašnice;443425.0;Benická;è.p.;3291;1.0;;10000;738120.05;1045806.63;2017-07-07T00:00:00
26209845;554782;Praha;539007;Praha-Vinoø;94;Praha 9;182371;Vinoø;751260.0;U cukrovaru;è.p.;709;1.0;;19017;730063.05;1037418.64;2017-06-24T00:00:00
26209888;554782;Praha;539007;Praha-Vinoø;94;Praha 9;182371;Vinoø;751278.0;Na Tykaèce;è.p.;701;12.0;;19017;730021.77;1037400.71;2017-06-24T00:00:00
26213699;554782;Praha;500143;Praha 5;51;Praha 5;400289;Hluboèepy;752045.0;Kováøíkova;è.p.;1145;1.0;;15200;747606.29;1048759.17;2013-12-10T00:00:00
26213907;554782;Praha;539694;Praha 13;51;Praha 5;490172;Stodùlky;755443.0;Nová kolonie;è.p.;1450;2.0;;15500;749817.04;1046363.54;2017-07-04T00:00:00
26221136;554782;Praha;547140;Praha-Lysolaje;60;Praha 6;400521;Lysolaje;746002.0;Nad Podbabskou skálou;è.p.;265;6.0;;16500;744546.89;1038347.35;2017-06-28T00:00:00
26221284;554782;Praha;500119;Praha 4;43;Praha 4;490253;Zábìhlice;450456.0;Jiní XIII;è.p.;1165;9.0;;14100;739677.89;1048486.41;2017-07-10T00:00:00
26221292;554782;Praha;538205;Praha-Dubeè;108;Praha 10;33332;Dubeè;741710.0;U lipové aleje;è.p.;704;13.0;;10700;732042.8;1047628.56;2017-06-22T00:00:00
26221314;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;751243.0;Markupova;è.p.;2581;1.0;;19300;728186.73;1042532.25;2017-06-22T00:00:00
26221403;554782;Praha;539694;Praha 13;51;Praha 5;490091;Jinonice;507318.0;Srnèí;è.ev.;82;;;15800;748611.21;1047779.49;2017-06-29T00:00:00
26224372;554782;Praha;547301;Praha-Dolní Chabry;86;Praha 8;400661;Dolní Chabry;706655.0;Citolibská;è.p.;1001;3.0;;18400;740558.0;1036756.73;2022-01-25T00:00:00
26231409;554782;Praha;547051;Praha-Libuš;43;Praha 4;120987;Písnice;751197.0;Nad Libušskım potokem;è.p.;516;13.0;;14200;741405.97;1052854.21;2017-06-23T00:00:00
26231417;554782;Praha;539724;Praha-Šeberov;43;Praha 4;162132;Šeberov;764663.0;Pouchova;è.p.;338;;;14900;737741.93;1051816.23;2017-06-24T00:00:00
26238471;554782;Praha;539007;Praha-Vinoø;94;Praha 9;182371;Vinoø;714631.0;Strašovská;è.p.;748;;;19017;730070.4;1037855.8;2017-06-14T00:00:00
26238489;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;751251.0;Dandova;è.p.;2588;5.0;;19300;728193.03;1042616.59;2017-06-22T00:00:00
26244403;554782;Praha;547344;Praha 19;94;Praha 9;400777;Kbely;755567.0;Pod Nouzovem;è.p.;969;3.0;;19700;733075.52;1038535.82;2017-06-29T00:00:00
26244527;554782;Praha;547387;Praha 15;108;Praha 10;400904;Horní Mìcholupy;755575.0;Padovská;è.p.;585;2.0;;10900;734302.77;1049182.45;2017-06-07T00:00:00
26247828;554782;Praha;547298;Praha-Ïáblice;86;Praha 8;400670;Ïáblice;746061.0;Èervnová;è.p.;922;16.0;;18200;737411.96;1037649.43;2017-06-29T00:00:00
26247836;554782;Praha;547298;Praha-Ïáblice;86;Praha 8;400670;Ïáblice;746053.0;Bøeznová;è.p.;921;14.0;;18200;737386.13;1037635.05;2017-06-29T00:00:00
26247887;554782;Praha;547344;Praha 19;94;Praha 9;400777;Kbely;746096.0;Ledeèská;è.p.;978;21.0;;19700;733597.11;1038682.72;2017-06-29T00:00:00
26247968;554782;Praha;547298;Praha-Ïáblice;86;Praha 8;400670;Ïáblice;746070.0;Prosincová;è.p.;919;4.0;;18200;737465.32;1037744.34;2017-06-29T00:00:00
26256444;554782;Praha;500208;Praha 8;86;Praha 8;400637;Karlín;722618.0;Zábranská;è.p.;654;1.0;;18600;740990.55;1042508.72;2017-06-14T00:00:00
26256452;554782;Praha;538205;Praha-Dubeè;108;Praha 10;33332;Dubeè;764884.0;Kalašova;è.ev.;196;;;10700;731223.03;1047277.56;2017-06-14T00:00:00
26256509;554782;Praha;547298;Praha-Ïáblice;86;Praha 8;400670;Ïáblice;481301.0;K lomu;è.p.;924;20.0;;18200;737353.11;1037616.93;2017-06-29T00:00:00
26256738;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;755613.0;Anızová;è.p.;226;8.0;;10400;733761.12;1051069.24;2017-06-23T00:00:00
26264293;554782;Praha;547115;Praha-Velká Chuchle;51;Praha 5;400360;Velká Chuchle;804282.0;Štièkova;è.ev.;2314;17.0;;15900;747540.47;1051776.68;2017-06-28T00:00:00
26264391;554782;Praha;547271;Praha-Suchdol;60;Praha 6;400491;Suchdol;755478.0;Holubí;è.p.;1238;7.0;;16500;745929.18;1037388.71;2017-06-28T00:00:00
26269490;554782;Praha;500224;Praha 10;108;Praha 10;490253;Zábìhlice;764787.0;Mattioliho;è.p.;3248;11.0;;10600;736884.48;1047747.64;2017-09-25T00:00:00
26270013;554782;Praha;500119;Praha 4;43;Praha 4;490130;Michle;507121.0;Bohdalec;è.p.;1487;3.0;;14000;740980.9;1046760.7;2017-07-04T00:00:00
26276062;554782;Praha;547387;Praha 15;108;Praha 10;400866;Hostivaø;774332.0;Turínská;è.p.;1483;3.0;;10900;734544.77;1049676.78;2017-06-14T00:00:00
26276208;554782;Praha;547115;Praha-Velká Chuchle;51;Praha 5;400360;Velká Chuchle;862517.0;Nad Radotínem;è.ev.;130;15.0;;15900;747293.88;1052142.73;2017-06-28T00:00:00
26279843;554782;Praha;538361;Praha-Kolovraty;108;Praha 10;68594;Kolovraty;724122.0;Skautská;è.p.;745;9.0;;10300;730148.87;1052580.45;2017-06-23T00:00:00
26280108;554782;Praha;547301;Praha-Dolní Chabry;86;Praha 8;400661;Dolní Chabry;771716.0;Liboòovská;è.p.;1020;1.0;;18400;739758.14;1036996.55;2017-06-29T00:00:00
26286564;554782;Praha;539694;Praha 13;51;Praha 5;490172;Stodùlky;764710.0;Eberlova;è.p.;1465;4.0;;15500;749694.92;1047863.67;2017-07-07T00:00:00
26292840;554782;Praha;500208;Praha 8;86;Praha 8;400581;Bohnice;506044.0;Na pískovnì;è.p.;834;2.0;;18100;742696.1;1037502.54;2013-12-17T00:00:00
26297337;554782;Praha;500224;Praha 10;108;Praha 10;490253;Zábìhlice;764779.0;Mikanova;è.p.;3250;9.0;;10600;736927.96;1047680.16;2019-07-18T00:00:00
26304201;554782;Praha;500224;Praha 10;108;Praha 10;490253;Zábìhlice;764795.0;Velenovského;è.p.;3251;1.0;;10600;736843.54;1047674.98;2019-07-18T00:00:00
26304210;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;755583.0;U zájezdku;è.p.;233;12.0;;10400;733740.05;1051193.25;2017-06-23T00:00:00
26304252;554782;Praha;538213;Praha 20;94;Praha 9;43770;Horní Poèernice;769916.0;Zárybnická;è.p.;2600;5.0;;19300;729705.65;1043157.75;2017-06-22T00:00:00
26304287;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;769924.0;Za Vlasaèkou;è.p.;234;6.0;;10400;733555.49;1051685.4;2017-06-23T00:00:00
26304406;554782;Praha;539864;Praha-Zbraslav;51;Praha 5;400343;Zbraslav;745961.0;Karla Èerného;è.p.;1459;1.0;;15600;747372.4;1056223.93;2017-06-27T00:00:00
26308401;554782;Praha;547387;Praha 15;108;Praha 10;400904;Horní Mìcholupy;764817.0;R.A. Dvorského;è.p.;600;;;10900;734262.61;1049061.84;2017-06-14T00:00:00
26308622;554782;Praha;500143;Praha 5;51;Praha 5;400301;Smíchov;483982.0;Spiritka;è.p.;3214;3.0;;15000;746729.52;1043614.02;2017-06-27T00:00:00
26489619;554782;Praha;538175;Praha-Dolní Poèernice;94;Praha 9;29955;Dolní Poèernice;735302.0;Jinolická;è.p.;860;;;19012;732179.34;1045140.66;2017-06-22T00:00:00
26489759;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;755591.0;Skoøicová;è.p.;236;6.0;;10400;733870.56;1051030.18;2017-06-23T00:00:00
26491095;554782;Praha;538361;Praha-Kolovraty;108;Praha 10;68594;Kolovraty;764833.0;Preislerova;è.p.;748;3.0;;10300;728851.45;1053182.39;2017-06-23T00:00:00
26545039;554782;Praha;538361;Praha-Kolovraty;108;Praha 10;68594;Kolovraty;764850.0;Lolkova;è.p.;756;12.0;;10300;728827.74;1053153.67;2017-06-23T00:00:00
26545047;554782;Praha;538361;Praha-Kolovraty;108;Praha 10;68594;Kolovraty;764841.0;Kotíkova;è.p.;757;1.0;;10300;728933.86;1053095.93;2017-06-23T00:00:00
26545161;554782;Praha;538175;Praha-Dolní Poèernice;94;Praha 9;29955;Dolní Poèernice;735299.0;Makovská;è.p.;862;;;19012;732226.24;1045157.93;2017-06-22T00:00:00
26546132;554782;Praha;547042;Praha-Kunratice;43;Praha 4;400262;Kunratice;751154.0;Herrova;è.p.;1459;5.0;;14800;739190.84;1051053.82;2017-06-27T00:00:00
26546159;554782;Praha;500143;Praha 5;51;Praha 5;400319;Košíøe;769789.0;Leitzova;è.p.;1267;1.0;;15000;747501.21;1044265.17;2017-06-27T00:00:00
26547490;554782;Praha;547115;Praha-Velká Chuchle;51;Praha 5;400360;Velká Chuchle;862657.0;V úzké;è.ev.;2321;1.0;;15900;747341.77;1051899.15;2017-06-28T00:00:00
26547635;554782;Praha;538175;Praha-Dolní Poèernice;94;Praha 9;29955;Dolní Poèernice;735311.0;Dolnobranská;è.p.;872;;;19012;732099.41;1045176.51;2017-06-22T00:00:00
26551152;554782;Praha;500224;Praha 10;108;Praha 10;490253;Zábìhlice;484130.0;Za potokem;è.p.;46;2.0;;10600;738070.65;1047707.57;2017-06-22T00:00:00
26551331;554782;Praha;538949;Praha 21;94;Praha 9;173771;Újezd nad Lesy;764752.0;Políkenská;è.p.;2259;;;19016;726386.54;1046017.2;2017-06-24T00:00:00
26556120;554782;Praha;539791;Praha-Újezd;43;Praha 4;173991;Újezd u Prùhonic;769738.0;Na Formance;è.p.;493;2.0;;14900;736149.91;1051891.0;2017-06-24T00:00:00
26557771;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;716898.0;Klíèova;è.p.;2300;6.0;;14900;738161.51;1049073.96;2017-06-14T00:00:00
26562057;554782;Praha;538949;Praha 21;94;Praha 9;173771;Újezd nad Lesy;764744.0;Polešovická;è.p.;2267;;;19016;726447.83;1045994.66;2017-06-24T00:00:00
26562278;554782;Praha;547298;Praha-Ïáblice;86;Praha 8;400670;Ïáblice;746029.0;Záøijová;è.p.;939;19.0;;18200;737451.53;1037784.71;2017-06-29T00:00:00
26596130;554782;Praha;500178;Praha 6;60;Praha 6;400459;Dejvice;774189.0;Pod Meliškou;è.p.;2634;1.0;;16400;746531.4;1040153.73;2017-06-28T00:00:00
26596431;554782;Praha;538400;Praha-Køeslice;108;Praha 10;76074;Køeslice;771244.0;Hornokøeslická;è.p.;241;4.0;;10400;733475.37;1051562.66;2017-06-23T00:00:00
26627728;554782;Praha;500178;Praha 6;60;Praha 6;400408;Liboc;769827.0;Naardenská;è.p.;665;1.0;;16200;749272.93;1041868.99;2017-06-14T00:00:00
26627914;554782;Praha;500216;Praha 9;94;Praha 9;400718;Prosek;769878.0;Trmická;è.p.;835;2.0;;19000;737052.78;1040356.3;2017-06-29T00:00:00
26628031;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;770078.0;Pyšelská;è.p.;2327;2.0;;14900;738134.47;1049125.07;2017-06-14T00:00:00
26629445;554782;Praha;538205;Praha-Dubeè;108;Praha 10;33332;Dubeè;774278.0;U dubeèské tvrze;è.p.;1664;;;10700;730736.18;1047330.38;2017-02-02T00:00:00
26629534;554782;Praha;538931;Praha 22;108;Praha 10;173398;Hájek u Uhøínìvsi;774316.0;U Markéty;è.p.;113;;;10400;728790.32;1049496.83;2017-06-24T00:00:00
26631661;554782;Praha;547051;Praha-Libuš;43;Praha 4;400254;Libuš;769754.0;Okrová;è.p.;933;12.0;;14200;741125.1;1052259.04;2017-06-27T00:00:00
26631954;554782;Praha;500216;Praha 9;94;Praha 9;400718;Prosek;769886.0;Liboèanská;è.p.;836;2.0;;19000;737005.88;1040291.5;2017-06-29T00:00:00
